,대학이름,대학이름(번호),부서이름,부서이름(번호),강좌번호,강좌총수,학수번호,학수번호(분반),과목명,교수,총학수번호,1학년(신청),1학년(총),2학년(신청),2학년(총),3학년(신청),3학년(총),4학년(신청),4학년(총),교환학생(신청),교환학생(총),대학원생(신청),대학원생(총),전체(신청),전체(총)
1012,보건과학대학,4669,보환융,5695,7,24,KHES233,00, 의학용어(영강),김형동,KHES233-00,1,-,32,-,47,-,30,-,5,10,0,-,115,70 + 10
1013,보건과학대학,4669,보환융,5695,8,24,KHES234,00, 공중보건학,김승철,KHES234-00,4,-,35,-,15,-,9,-,1,4,0,-,64,98 + 4
1014,보건과학대학,4669,보환융,5695,9,24,KHES235,00, 보건자료처리,최병걸,KHES235-00,1,-,25,-,55,-,37,-,0,1,0,-,118,39 + 1
1015,보건과학대학,4669,보환융,5695,10,24,KHES301,00, 방사선생명과학,김진수,KHES301-00,0,-,31,-,37,-,6,-,0,4,0,-,74,98 + 4
1016,보건과학대학,4669,보환융,5695,11,24,KHES311,00, 분석화학및실험,임호섭,KHES311-00,1,-,12,-,14,-,9,-,0,2,0,-,36,58 + 2
1017,보건과학대학,4669,보환융,5695,12,24,KHES313,00, 실내환경학,손종렬,KHES313-00,0,-,0,-,8,-,3,-,0,3,0,-,11,63 + 3
1018,보건과학대학,4669,보환융,5695,13,24,KHES315,00, 수질오염제어,,KHES315-00,0,-,5,-,26,-,11,-,0,3,0,-,42,77 + 3
1019,보건과학대학,4669,보환융,5695,14,24,KHES317,00, 대기질관리,김민영,KHES317-00,0,-,8,-,24,-,21,-,2,2,0,-,55,58 + 2
1020,보건과학대학,4669,보환융,5695,15,24,KHES329,00, 신체방어시스템검사,이승관,KHES329-00,0,-,12,-,19,-,15,-,0,3,0,-,46,77 + 3
1021,보건과학대학,4669,보환융,5695,16,24,KHES331,00, 방사선안전분석(영강),이원호,KHES331-00,0,-,3,-,12,-,13,-,0,4,0,-,28,28 + 4
1022,보건과학대학,4669,보환융,5695,17,24,KHES335,00, 감염안전관리학,이민우,KHES335-00,1,-,62,-,39,-,15,-,0,3,0,-,117,65 + 3
1023,보건과학대학,4669,보환융,5695,18,24,KHES337,00, 유해화학물질관리,,KHES337-00,2,-,33,-,47,-,21,-,0,4,0,-,103,98 + 4
1024,보건과학대학,4669,보환융,5695,19,24,KHES339,00, 생태계와건강,이인학,KHES339-00,1,-,53,-,64,-,27,-,0,4,0,-,145,98 + 4
1025,보건과학대학,4669,보환융,5695,20,24,KHES343,00, 건강과장애,김준선,KHES343-00,0,-,10,-,22,-,7,-,0,3,0,-,39,65 + 3
1026,보건과학대학,4669,보환융,5695,21,24,KHES345,00, 원자력기초이론(영강),이원호,KHES345-00,1,-,11,-,14,-,6,-,0,4,0,-,32,28 + 4
1027,보건과학대학,4669,보환융,5695,22,24,KHES405,00, 방사선안전관리학(영강),김기현,KHES405-00,0,-,1,-,5,-,7,-,1,9,0,-,14,65 + 9
1028,보건과학대학,4669,보환융,5695,23,24,KHES413,00, 융합보건청정기술,,KHES413-00,0,-,1,-,12,-,13,-,0,3,0,-,26,77 + 3
1029,보건과학대학,4669,보환융,5695,24,24,KHES431,00, 작업환경측정및실험,양홍석,KHES431-00,0,-,3,-,5,-,8,-,0,1,0,-,16,39 + 1
1030,사범대학,0234,가교,0238,1,16,HEED173,00, 의류학의이해,윤남희,HEED173-00,2,0,9,25,5,0,1,0,0,0,0,-,17,25 + 0
1031,사범대학,0234,가교,0238,2,16,HEED213,00, 청년발달,임정하,HEED213-00,2,0,10,14,5,8,8,2,0,1,0,-,25,24 + 1
1032,사범대학,0234,가교,0238,3,16,HEED233,00, 의복구성의원리,이혜원,HEED233-00,1,-,4,-,22,-,19,-,0,0,0,-,46,20 + 0
1033,사범대학,0234,가교,0238,4,16,HEED251,00, 식품학(영강),김유경,HEED251-00,1,-,10,-,8,-,4,-,0,0,0,-,23,18 + 0
1034,사범대학,0234,가교,0238,5,16,HEED253,00, 식품학실험,김유경,HEED253-00,1,-,10,-,7,-,5,-,0,0,0,-,23,18 + 0
1035,사범대학,0234,가교,0238,6,16,HEED284,00, 영양학,한정순,HEED284-00,2,-,8,-,1,-,5,-,0,0,0,-,16,25 + 0
1036,사범대학,0234,가교,0238,7,16,HEED288,00, 청년리더세미나및실습,김은아,HEED288-00,0,0,10,9,4,8,11,8,0,0,0,-,25,25 + 0
1037,사범대학,0234,가교,0238,8,16,HEED305,00, 가정교과교육론,유세종,HEED305-00,0,0,4,0,21,25,6,5,0,0,0,-,31,30 + 0
1038,사범대학,0234,가교,0238,9,16,HEED321,00, 가정경영학의이해,천현진,HEED321-00,3,-,27,-,19,-,3,-,0,0,0,-,52,35 + 0
1039,사범대학,0234,가교,0238,10,16,HEED337,00, 패션산업구조(영강),엄효진,HEED337-00,1,0,5,0,10,22,7,0,3,3,0,-,26,22 + 3
1040,사범대학,0234,가교,0238,11,16,HEED343,00, 가정교과논리및논술,김은정,HEED343-00,0,0,2,0,4,30,1,5,0,0,0,-,7,35 + 0
1041,사범대학,0234,가교,0238,12,16,HEED351,00, 조리실습,,HEED351-00,0,-,0,-,15,-,20,-,0,0,0,-,35,24 + 0
1042,사범대학,0234,가교,0238,13,16,HEED373,00, 가정과문화,"김유경,이예영 배다영",HEED373-00,4,-,28,-,7,-,5,-,0,0,0,-,44,60 + 0
1043,사범대학,0234,가교,0238,14,16,HEED413,00, 부모교육(영강),배다영,HEED413-00,0,-,7,-,1,-,7,-,3,3,0,-,18,22 + 3
1044,사범대학,0234,가교,0238,15,16,HEED435,00, 패션의상창작(영강),이예영,HEED435-00,0,-,0,-,1,-,2,-,0,0,0,-,3,20 + 0
1045,사범대학,0234,가교,0238,16,16,HEED436,00, 패션정보및상품기획,"윤남희,이혜원",HEED436-00,0,-,1,-,8,-,22,-,0,0,0,-,31,20 + 0
1046,사범대학,0234,교육,0236,1,19,EDUC161,00, 교육철학,신창호,EDUC161-00,1,-,44,-,6,-,4,-,0,3,0,-,55,60 + 3
1047,사범대학,0234,교육,0236,2,19,EDUC221,00, 교육과정,홍후조,EDUC221-00,0,-,2,-,6,-,11,-,0,1,0,-,19,30 + 1
1048,사범대학,0234,교육,0236,3,19,EDUC225,00, 교육공학,고유정,EDUC225-00,1,-,44,-,15,-,11,-,0,2,0,-,71,45 + 2
1049,사범대학,0234,교육,0236,4,19,EDUC230,00, 특수교육학개론,심성용,EDUC230-00,0,-,10,-,16,-,13,-,0,2,0,-,39,50 + 2
1050,사범대학,0234,교육,0236,5,19,EDUC241,00, 평생교육개론,조대연,EDUC241-00,0,6,2,6,10,8,7,8,0,1,0,-,19,28 + 1
1051,사범대학,0234,교육,0236,6,19,EDUC251,00, 교육학강독,한용진,EDUC251-00,1,-,29,-,14,-,20,-,0,2,0,-,64,56 + 2
1052,사범대학,0234,교육,0236,7,19,EDUC263,00, 고등교육조직혁신과질관리,변기용,EDUC263-00,0,-,4,-,10,-,2,-,1,3,0,-,17,60 + 3
1053,사범대학,0234,교육,0236,8,19,EDUC271,00, 진로진학상담(영강),이보라,EDUC271-00,0,-,16,-,6,-,9,-,1,6,0,-,32,40 + 6
1054,사범대학,0234,교육,0236,9,19,EDUC281,00, 평생교육방법론(영강),김종윤,EDUC281-00,0,0,8,5,18,15,27,10,4,4,0,-,57,30 + 4
1055,사범대학,0234,교육,0236,10,19,EDUC303,00, 교육학교과교육론,,EDUC303-00,0,-,33,-,26,-,6,-,0,2,0,-,65,40 + 2
1056,사범대학,0234,교육,0236,11,19,EDUC308,00, 교육학교과교재연구및지도법,고유정,EDUC308-00,1,0,29,10,6,20,4,5,0,1,0,-,40,35 + 1
1057,사범대학,0234,교육,0236,12,19,EDUC310,00, 교육학교과논리및논술,박인우,EDUC310-00,1,0,25,10,9,20,1,5,0,1,0,-,36,35 + 1
1058,사범대학,0234,교육,0236,13,19,EDUC321,00, 초급교육통계(영강),홍세희,EDUC321-00,0,-,9,-,15,-,13,-,0,6,0,-,37,40 + 6
1059,사범대학,0234,교육,0236,14,19,EDUC331,00, 교육행정학,신현석,EDUC331-00,0,-,6,-,18,-,5,-,0,2,0,-,29,53 + 2
1060,사범대학,0234,교육,0236,15,19,EDUC343,00, 다문화교육개론,김경근,EDUC343-00,0,0,13,10,18,15,19,15,1,2,0,-,51,40 + 2
1061,사범대학,0234,교육,0236,16,19,EDUC353,00, 인간발달과학습(영강),정지선,EDUC353-00,0,0,1,10,6,10,21,10,1,4,0,-,29,30 + 4
1062,사범대학,0234,교육,0236,17,19,EDUC363,00, 학교현장심리검사도구의활용(영강),이상민,EDUC363-00,0,-,0,-,8,-,8,-,0,3,0,-,16,25 + 3
1063,사범대학,0234,교육,0236,18,19,EDUC453,00, 학습동기,봉미미,EDUC453-00,1,0,30,18,10,18,15,14,1,2,0,-,57,50 + 2
1064,사범대학,0234,교육,0236,19,19,EDUC491,00, 기업교육론(영강),김준희,EDUC491-00,0,6,0,6,7,8,8,8,0,4,0,-,15,28 + 4
1065,사범대학,0234,국교,0240,1,17,KLLE151,00, 한문학의이해,이창희,KLLE151-00,0,-,0,-,2,-,2,-,1,2,0,-,5,49 + 2
1066,사범대학,0234,국교,0240,2,17,KLLE201,00, 한국문학의이해,이창희,KLLE201-00,3,-,36,-,13,-,3,-,0,4,0,-,55,90 + 4
1067,사범대학,0234,국교,0240,3,17,KLLE203,00, 현대시선독,고형진,KLLE203-00,2,-,27,-,13,-,5,-,0,3,0,-,47,70 + 3
1068,사범대학,0234,국교,0240,4,17,KLLE205,00, 소설교육론,고지혜,KLLE205-00,1,-,36,-,14,-,9,-,0,2,0,-,60,46 + 2
1069,사범대학,0234,국교,0240,5,17,KLLE209,00, 독서교육론,이순영,KLLE209-00,2,-,12,-,8,-,4,-,0,2,0,-,26,45 + 2
1070,사범대학,0234,국교,0240,6,17,KLLE213,00, 국어교과논리및논술,정재림,KLLE213-00,3,-,36,-,13,-,5,-,0,4,0,-,57,95 + 4
1071,사범대학,0234,국교,0240,7,17,KLLE215,00, 국어음운론,이규범,KLLE215-00,0,-,1,-,8,-,3,-,0,3,0,-,12,67 + 3
1072,사범대학,0234,국교,0240,8,17,KLLE255,00, 국어교과교육론,정재림,KLLE255-00,0,-,4,-,16,-,5,-,0,4,0,-,25,95 + 4
1073,사범대학,0234,국교,0240,9,17,KLLE307,00, 구비문학교육론,전경욱,KLLE307-00,0,-,9,-,5,-,2,-,0,3,0,-,16,70 + 3
1074,사범대학,0234,국교,0240,10,17,KLLE311,00, 중등문법교육론,신희성,KLLE311-00,1,-,14,-,31,-,23,-,0,2,0,-,69,49 + 2
1075,사범대학,0234,국교,0240,11,17,KLLE313,00, 국어형태론,함희진,KLLE313-00,0,-,5,-,25,-,11,-,0,1,0,-,41,29 + 1
1076,사범대학,0234,국교,0240,12,17,KLLE351,00, 고소설강독,강상순,KLLE351-00,2,-,8,-,8,-,6,-,0,2,0,-,24,46 + 2
1077,사범대학,0234,국교,0240,13,17,KLLE353,00, 희곡교육론,,KLLE353-00,0,-,0,-,4,-,2,-,0,1,0,-,6,29 + 1
1078,사범대학,0234,국교,0240,14,17,KLLE359,00, 화법교육론,,KLLE359-00,1,-,0,-,8,-,15,-,0,2,0,-,24,49 + 2
1079,사범대학,0234,국교,0240,15,17,KLLE407,00, 현대문학사,이남호,KLLE407-00,0,-,2,-,22,-,42,-,0,4,0,-,66,95 + 4
1080,사범대학,0234,국교,0240,16,17,KLLE409,00, 현대문학교육론,이남호,KLLE409-00,0,-,2,-,22,-,18,-,0,4,0,-,42,95 + 4
1081,사범대학,0234,국교,0240,17,17,KLLE453,00, 훈민정음의이해,김유범,KLLE453-00,0,-,2,-,4,-,2,-,0,2,0,-,8,49 + 2
1082,사범대학,0234,다문화,5753,1,2,MUKE201,00, 한국어교육개론,정지현,MUKE201-00,0,-,0,-,3,-,1,-,0,1,0,-,4,33 + 1
1083,사범대학,0234,다문화,5753,2,2,MUKE301,00, 한국어교재및지도법,이유경,MUKE301-00,0,-,0,-,4,-,4,-,0,2,0,-,8,45 + 2
1084,사범대학,0234,수교,0239,1,15,MATE201,00, 해석학I,권혁진,MATE201-00,1,-,28,-,5,-,5,-,0,0,0,-,39,60 + 0
1085,사범대학,0234,수교,0239,2,15,MATE203,00, 선형대수I,권순희,MATE203-00,1,-,22,-,6,-,0,-,0,4,0,-,29,80 + 4
1086,사범대학,0234,수교,0239,3,15,MATE205,00, 통계학,서아림,MATE205-00,1,-,25,-,4,-,1,-,0,3,0,-,31,60 + 3
1087,사범대학,0234,수교,0239,4,15,MATE207,00, 미분방정식I,권혁진,MATE207-00,1,-,24,-,1,-,1,-,0,0,0,-,27,60 + 0
1088,사범대학,0234,수교,0239,5,15,MATE301,00, 현대대수I,권순희,MATE301-00,0,-,3,-,24,-,6,-,0,4,0,-,33,80 + 4
1089,사범대학,0234,수교,0239,6,15,MATE303,00, 위상수학I,서아림,MATE303-00,0,-,4,-,24,-,5,-,0,3,0,-,33,60 + 3
1090,사범대학,0234,수교,0239,7,15,MATE305,00, 복소수함수론I,김용철,MATE305-00,0,-,3,-,23,-,6,-,0,4,0,-,32,80 + 4
1091,사범대학,0234,수교,0239,8,15,MATE307,00, 컴퓨터와수학교육,최상호,MATE307-00,0,-,1,-,4,-,21,-,0,2,0,-,26,45 + 2
1092,사범대학,0234,수교,0239,9,15,MATE309,00, 미분기하I,김홍찬,MATE309-00,0,-,2,-,25,-,1,-,0,3,0,-,28,60 + 3
1093,사범대학,0234,수교,0239,10,15,MATE401,00, 기하학교수이론과지도,김홍찬,MATE401-00,0,-,0,-,4,-,29,-,0,4,0,-,33,80 + 4
1094,사범대학,0234,수교,0239,11,15,MATE406,00, 교사를위한이산수학,안정환,MATE406-00,0,-,1,-,10,-,33,-,0,3,0,-,44,60 + 3
1095,사범대학,0234,수교,0239,12,15,MATE449,00, 수학교과교재연구및지도법,황우형,MATE449-00,0,-,4,-,29,-,5,-,0,4,0,-,38,80 + 4
1096,사범대학,0234,수교,0239,13,15,MATE451,00, 정수론,안정환,MATE451-00,0,-,1,-,5,-,40,-,0,4,0,-,46,80 + 4
1097,사범대학,0234,수교,0239,14,15,MATE453,00, 실함수론I,김용철,MATE453-00,0,-,0,-,3,-,8,-,0,4,0,-,11,80 + 4
1098,사범대학,0234,수교,0239,15,15,MATE463,00, 현장교육을위한수학교수론,김동중,MATE463-00,0,-,0,-,3,-,23,-,0,3,0,-,26,60 + 3
1099,사범대학,0234,역교,0243,1,14,HISE163,00, 한국사개론,권내현,HISE163-00,0,-,1,-,0,-,1,-,0,2,0,-,2,40 + 2
1100,사범대학,0234,역교,0243,2,14,HISE165,00, 서양사개론,홍용진,HISE165-00,0,-,23,-,6,-,11,-,0,0,0,-,40,35 + 0
1101,사범대학,0234,역교,0243,3,14,HISE201,00, 한국고대사,박현숙,HISE201-00,0,-,27,-,20,-,5,-,0,1,0,-,52,29 + 1
1102,사범대학,0234,역교,0243,4,14,HISE203,00, 중국고대사,김용찬,HISE203-00,0,-,2,-,2,-,4,-,0,2,0,-,8,50 + 2
1103,사범대학,0234,역교,0243,5,14,HISE305,00, 한국근세사,권내현,HISE305-00,0,-,12,-,12,-,5,-,0,2,0,-,29,48 + 2
1104,사범대학,0234,역교,0243,6,14,HISE309,00, 한일교섭의역사,정순일,HISE309-00,0,3,27,13,20,10,9,7,0,0,0,-,56,33 + 0
1105,사범대학,0234,역교,0243,7,14,HISE311,00, 서양근대사,홍용진,HISE311-00,0,-,11,-,13,-,7,-,1,2,0,-,32,58 + 2
1106,사범대학,0234,역교,0243,8,14,HISE343,00, 역사교과교재연구및지도법(세계사I),정순일,HISE343-00,0,0,4,5,11,15,7,10,0,0,0,-,22,30 + 0
1107,사범대학,0234,역교,0243,9,14,HISE349,00, 역사교과교육론,박현숙,HISE349-00,0,-,17,-,29,-,2,-,0,1,0,-,48,39 + 1
1108,사범대학,0234,역교,0243,10,14,HISE371,00, 역사과창의·인성교수법,박소연,HISE371-00,0,-,2,-,6,-,9,-,0,0,0,-,17,19 + 0
1109,사범대학,0234,역교,0243,11,14,HISE401,00, 한국현대사,,HISE401-00,0,-,1,-,6,-,6,-,1,2,0,-,14,43 + 2
1110,사범대학,0234,역교,0243,12,14,HISE405,00, 동양사사료학습론,윤형진,HISE405-00,0,-,1,-,5,-,8,-,0,1,0,-,14,39 + 1
1111,사범대학,0234,역교,0243,13,14,HISE407,00, 서양사특강(영강),박혜정,HISE407-00,0,-,5,-,10,-,12,-,2,7,0,-,29,50 + 7
1112,사범대학,0234,역교,0243,14,14,HISE411,00, 한국문화사,손명희,HISE411-00,0,-,3,-,7,-,9,-,0,2,0,-,19,50 + 2
1113,사범대학,0234,영교,0241,1,30,ELED003,00, TOPIC COURSE(영강),최인철,ELED003-00,0,-,0,-,1,-,3,-,0,3,0,-,4,22 + 3
1114,사범대학,0234,영교,0241,2,30,ELED161,01, 영어학입문(영강),이상근,ELED161-01,0,35,0,0,0,0,0,0,0,5,0,-,0,35 + 5
1115,사범대학,0234,영교,0241,3,30,ELED161,02, 영어학입문(영강),최영식,ELED161-02,0,35,0,0,0,0,0,0,1,5,0,-,1,35 + 5
1116,사범대학,0234,영교,0241,4,30,ELED162,01, 영어청해및회화I(영강),Hamilton Chang,ELED162-01,0,20,0,0,0,0,0,0,0,3,0,-,0,20 + 3
1117,사범대학,0234,영교,0241,5,30,ELED162,02, 영어청해및회화I(영강),"Michael Misner,Hamilton Chang",ELED162-02,0,20,0,0,0,0,0,0,0,3,0,-,0,20 + 3
1118,사범대학,0234,영교,0241,6,30,ELED162,03, 영어청해및회화I(영강),"Michael Misner,Hamilton Chang",ELED162-03,0,-,0,-,1,-,0,-,0,3,0,-,1,20 + 3
1119,사범대학,0234,영교,0241,7,30,ELED164,00, 영미문학교육(영강),김필애,ELED164-00,1,-,2,-,0,-,3,-,2,4,0,-,8,31 + 4
1120,사범대학,0234,영교,0241,8,30,ELED211,01, 영어청해및회화II(영강),Michael Misner,ELED211-01,1,-,12,-,1,-,4,-,0,3,0,-,18,20 + 3
1121,사범대학,0234,영교,0241,9,30,ELED211,02, 영어청해및회화II(영강),Michael Misner,ELED211-02,2,-,3,-,0,-,0,-,0,3,0,-,5,20 + 3
1122,사범대학,0234,영교,0241,10,30,ELED216,01, 고급영어독해(영강),Michael Misner,ELED216-01,0,-,25,-,10,-,3,-,2,3,0,-,40,20 + 3
1123,사범대학,0234,영교,0241,11,30,ELED216,02, 고급영어독해(영강),Michael Misner,ELED216-02,2,-,17,-,2,-,1,-,0,3,0,-,22,20 + 3
1124,사범대학,0234,영교,0241,12,30,ELED217,00, 영어교과논리및논술(영강),Zoe Ksan Rubadeau,ELED217-00,0,-,32,-,16,-,3,-,1,3,0,-,52,26 + 3
1125,사범대학,0234,영교,0241,13,30,ELED225,00, 영어음성및음운구조(영강),이신숙,ELED225-00,0,-,0,-,17,-,22,-,2,4,0,-,41,27 + 4
1126,사범대학,0234,영교,0241,14,30,ELED226,00, 영어문법의이해,정태구,ELED226-00,1,-,8,-,3,-,4,-,0,1,0,-,16,35 + 1
1127,사범대학,0234,영교,0241,15,30,ELED233,01, 영미문화의이해(영강),Michael Misner,ELED233-01,3,-,30,-,1,-,0,-,1,4,0,-,35,30 + 4
1128,사범대학,0234,영교,0241,16,30,ELED233,02, 영미문화의이해(영강),Hamilton Chang,ELED233-02,1,-,17,-,2,-,1,-,1,4,0,-,22,30 + 4
1129,사범대학,0234,영교,0241,17,30,ELED241,00, 영미아동문학강독(영강),,ELED241-00,0,-,1,-,28,-,17,-,0,5,0,-,46,35 + 5
1130,사범대학,0234,영교,0241,18,30,ELED242,00, 영미시이해와교육(영강),어도선,ELED242-00,0,-,1,-,30,-,18,-,1,6,0,-,50,40 + 6
1131,사범대학,0234,영교,0241,19,30,ELED312,01, 영어청해및회화III(영강),Hamilton Chang,ELED312-01,0,-,1,-,11,-,13,-,1,3,0,-,26,20 + 3
1132,사범대학,0234,영교,0241,20,30,ELED312,02, 영어청해및회화III(영강),Michael Misner,ELED312-02,0,-,1,-,10,-,4,-,0,3,0,-,15,20 + 3
1133,사범대학,0234,영교,0241,21,30,ELED313,01, 학교현장중심영어발표와실용영어(영강),Hamilton Chang,ELED313-01,1,-,0,-,11,-,2,-,1,3,0,-,15,20 + 3
1134,사범대학,0234,영교,0241,22,30,ELED313,02, 학교현장중심영어발표와실용영어(영강),Hamilton Chang,ELED313-02,0,-,1,-,3,-,4,-,1,3,0,-,9,20 + 3
1135,사범대학,0234,영교,0241,23,30,ELED323,00, 영어발달과세계영어,이신숙,ELED323-00,0,-,2,-,24,-,12,-,1,1,0,-,39,29 + 1
1136,사범대학,0234,영교,0241,24,30,ELED335,00, 영어교과교육론,허명혜,ELED335-00,0,-,24,-,31,-,1,-,0,2,0,-,56,45 + 2
1137,사범대학,0234,영교,0241,25,30,ELED338,00, 영어교과교재연구및지도법,남경옥,ELED338-00,0,-,3,-,40,-,10,-,0,0,0,-,53,20 + 0
1138,사범대학,0234,영교,0241,26,30,ELED414,00, 고급영어작문(영강),Michael Misner,ELED414-00,0,-,4,-,14,-,10,-,1,3,0,-,29,25 + 3
1139,사범대학,0234,영교,0241,27,30,ELED431,00, 영어멀티미디어교육론,,ELED431-00,0,-,2,-,23,-,16,-,0,1,0,-,41,34 + 1
1140,사범대학,0234,영교,0241,28,30,ELED433,00, 영어습득론,허명혜,ELED433-00,1,-,5,-,24,-,18,-,0,2,0,-,48,45 + 2
1141,사범대학,0234,영교,0241,29,30,ELED441,00, 영어극읽기(영강),노애경,ELED441-00,0,-,4,-,26,-,38,-,1,5,0,-,69,38 + 5
1142,사범대학,0234,영교,0241,30,30,ELED442,00, 영미소설강독(영강),최석무,ELED442-00,0,-,2,-,23,-,31,-,3,4,0,-,59,31 + 4
1143,사범대학,0234,지교,0242,1,19,GEOG153,00, 인문지리학개론(영강),김영호,GEOG153-00,1,-,2,-,2,-,2,-,1,7,0,-,8,50 + 7
1144,사범대학,0234,지교,0242,3,19,GEOG201,00, 지형학,성영배,GEOG201-00,1,-,24,-,1,-,3,-,0,2,0,-,29,50 + 2
1145,사범대학,0234,지교,0242,4,19,GEOG207,00, 한국지리총론,홍금수,GEOG207-00,4,-,25,-,3,-,3,-,0,2,0,-,35,50 + 2
1146,사범대학,0234,지교,0242,5,19,GEOG212,00, 환경지리학(영강),김영호,GEOG212-00,0,-,1,-,4,-,4,-,3,3,0,-,12,23 + 3
1147,사범대학,0234,지교,0242,6,19,GEOG213,00, 농촌지리학,천종호,GEOG213-00,1,-,6,-,7,-,1,-,0,1,0,-,15,23 + 1
1148,사범대학,0234,지교,0242,8,19,GEOG301,00, 계량지리학,김영호,GEOG301-00,0,-,5,-,5,-,5,-,0,1,0,-,15,23 + 1
1149,사범대학,0234,지교,0242,9,19,GEOG303,00, 지리정보론(GIS)(영강),김영호,GEOG303-00,0,-,7,-,9,-,2,-,3,3,0,-,21,23 + 3
1150,사범대학,0234,지교,0242,10,19,GEOG305,00, 문화지리학,홍금수,GEOG305-00,0,-,6,-,20,-,7,-,0,2,0,-,33,50 + 2
1151,사범대학,0234,지교,0242,11,19,GEOG307,00, 세계지리,장규진,GEOG307-00,0,-,4,-,4,-,1,-,0,1,0,-,9,23 + 1
1152,사범대학,0234,지교,0242,12,19,GEOG347,00, 지리교과교육론,서태열,GEOG347-00,4,-,31,-,7,-,2,-,0,2,0,-,44,50 + 2
1153,사범대학,0234,지교,0242,13,19,GEOG351,00, 사회지리학,김부성,GEOG351-00,0,-,13,-,17,-,4,-,0,1,0,-,34,23 + 1
1154,사범대학,0234,지교,0242,14,19,GEOG353,00, 지리교수론,이형상,GEOG353-00,0,-,0,-,0,-,2,-,0,1,0,-,2,23 + 1
1155,사범대학,0234,지교,0242,15,19,GEOG363,00, 미래국토교육론,조경철,GEOG363-00,0,-,2,-,8,-,10,-,0,1,0,-,20,23 + 1
1156,사범대학,0234,지교,0242,16,19,GEOG365,00, 자연지리현장조사법,"성영배,이준호",GEOG365-00,0,-,0,-,1,-,2,-,0,1,0,-,3,23 + 1
1157,사범대학,0234,지교,0242,18,19,GEOG451,00, 지역개발론,손승호,GEOG451-00,0,-,9,-,12,-,7,-,0,1,0,-,28,23 + 1
1158,사범대학,0234,지교,0242,19,19,GEOG453,00, 유럽지리,천종호,GEOG453-00,1,-,11,-,8,-,2,-,0,1,0,-,22,23 + 1
1159,사범대학,0234,체교,0237,1,47,PHEK223,00, 골프교수법,함명환,PHEK223-00,1,-,2,-,12,-,4,-,0,0,0,-,19,25 + 0
1160,사범대학,0234,체교,0237,2,47,PHEK225,01, 육상교수법Ⅰ,서민석,PHEK225-01,0,-,0,-,2,-,1,-,0,0,0,-,3,25 + 0
1161,사범대학,0234,체교,0237,3,47,PHEK225,02, 육상교수법Ⅰ,서민석,PHEK225-02,0,-,1,-,1,-,1,-,0,0,0,-,3,25 + 0
1162,사범대학,0234,체교,0237,4,47,PHEK227,01, 수영교수법Ⅰ,전선영,PHEK227-01,0,-,0,-,1,-,2,-,0,0,0,-,3,25 + 0
1163,사범대학,0234,체교,0237,5,47,PHEK227,02, 수영교수법Ⅰ,이해령,PHEK227-02,1,-,0,-,0,-,0,-,0,0,0,-,1,25 + 0
1164,사범대학,0234,체교,0237,6,47,PHEK229,00, 체육교육개론,정주혁,PHEK229-00,0,-,2,-,1,-,0,-,0,0,0,-,3,28 + 0
1165,사범대학,0234,체교,0237,7,47,PHEK230,00, 스포츠정보처리,이현섭,PHEK230-00,4,-,8,-,4,-,8,-,0,0,0,-,24,30 + 0
1166,사범대학,0234,체교,0237,8,47,PHEK261,00, 스포츠생리학,윤성진,PHEK261-00,9,-,35,-,4,-,3,-,0,0,0,-,51,39 + 0
1167,사범대학,0234,체교,0237,9,47,PHEK263,00, 운동학습및심리(영강),박진훈,PHEK263-00,0,-,11,-,29,-,11,-,0,5,0,-,51,35 + 5
1168,사범대학,0234,체교,0237,10,47,PHEK265,00, 체조교수법Ⅰ,,PHEK265-00,1,-,6,-,8,-,19,-,0,0,0,-,34,25 + 0
1169,사범대학,0234,체교,0237,11,47,PHEK267,00, 축구교수법,강방수,PHEK267-00,4,-,2,-,11,-,16,-,0,0,0,-,33,25 + 0
1170,사범대학,0234,체교,0237,12,47,PHEK275,00, 스포츠영양학(영강),박종훈,PHEK275-00,0,-,2,-,5,-,6,-,1,3,0,-,14,26 + 3
1171,사범대학,0234,체교,0237,13,47,PHEK303,00, 운동역학,박성진,PHEK303-00,5,-,26,-,34,-,9,-,0,0,0,-,74,39 + 0
1172,사범대학,0234,체교,0237,14,47,PHEK309,00, 배드민턴교수법,정연길,PHEK309-00,2,-,9,-,9,-,6,-,0,0,0,-,26,25 + 0
1173,사범대학,0234,체교,0237,15,47,PHEK311,00, 체육사.철학,윤대중,PHEK311-00,1,-,25,-,29,-,11,-,0,0,0,-,66,39 + 0
1174,사범대학,0234,체교,0237,16,47,PHEK365,00, 여가복지론(영강),김매이,PHEK365-00,3,-,3,-,4,-,6,-,2,6,0,-,18,44 + 6
1175,사범대학,0234,체교,0237,17,47,PHEK377,00, 뉴스포츠교수법,류태호,PHEK377-00,2,-,5,-,6,-,3,-,0,0,0,-,16,30 + 0
1176,사범대학,0234,체교,0237,18,47,PHEK405,00, 스포츠심리기술훈련(영강),천승현,PHEK405-00,0,-,6,-,20,-,16,-,0,5,0,-,42,35 + 5
1177,사범대학,0234,체교,0237,19,47,PHEK469,00, 코칭론,유경은,PHEK469-00,4,-,20,-,22,-,21,-,0,0,0,-,67,39 + 0
1178,사범대학,0234,체교,0237,20,47,PHEK475,00, 체육교과교재연구및지도법,정주혁,PHEK475-00,0,-,8,-,13,-,0,-,0,0,0,-,21,36 + 0
